,Unnamed: 0,longitude,latitude,elevation,landcover,surface_pressure,ghi,air_temperature,dew_point,surface_albedo,cloud_type,wind_speed,relative_humidity,dni,solar_zenith_angle,total_precipitable_water,dhi,clearsky_dhi,clearsky_ghi,clearsky_dni,aod,cloud_press_acha,dbscan_cluster,kmeans_cluster,cld_opd_dcomp,cld_reff_dcomp,wind_direction,ozone,ssa
162,229922,-121.5,46.69,1062.55,70,907.1111111111112,119.88888888888889,7.011111111111111,1.7944444444444447,0.3494444444444444,4.055555555555555,0.2888888888888889,74.06944444444444,168.72222222222223,90.17888888888888,1.1277777777777778,45.55555555555556,32.0,216.55555555555557,376.3333333333333,0.0587722222222222,116.88888888888889,-1,4,7.758333333333334,4.52,212.77777777777777,0.3378888888888889,0.9366666666666666
163,230936,-119.66,46.77,325.8,30,975.1111111111112,153.0,11.672222222222222,2.377777777777778,0.1905555555555555,3.2777777777777777,2.627777777777778,59.251666666666665,180.61111111111111,90.17666666666668,1.3777777777777778,45.27777777777778,32.833333333333336,213.27777777777777,361.8333333333333,0.0846666666666666,89.0,-1,2,2.357222222222222,5.835,131.94444444444446,0.33977777777777773,0.9244444444444445
164,231951,-117.82,46.85,508.2,140,953.8888888888888,168.38888888888889,10.644444444444444,2.672222222222222,0.1866666666666666,3.5,2.4277777777777776,62.495000000000005,203.61111111111111,90.175,1.3166666666666669,51.22222222222222,33.94444444444444,212.0,350.8888888888889,0.0923777777777777,81.88888888888889,-1,2,3.252777777777778,5.560555555555556,143.33333333333334,0.3393333333333333,0.9288888888888889
165,232971,-115.82,46.93,1069.95,100,882.2777777777778,142.72222222222223,5.272222222222222,0.2277777777777779,0.1916666666666666,4.555555555555555,0.3111111111111111,74.7388888888889,170.66666666666666,90.14444444444445,1.15,71.27777777777777,34.22222222222222,213.05555555555557,351.27777777777777,0.0940333333333333,120.88888888888889,-1,4,3.552222222222222,10.002222222222223,171.72222222222223,0.33811111111111114,0.9327777777777777
166,233991,-113.82,47.01,1778.24,150,795.1111111111111,157.38888888888889,-0.3277777777777777,-2.5055555555555555,0.4316666666666666,4.5,0.3388888888888888,89.0911111111111,219.83333333333331,90.18333333333337,0.8999999999999999,56.55555555555556,32.22222222222222,220.38888888888889,375.44444444444446,0.0681166666666666,184.5,-1,4,5.771111111111111,10.792777777777777,180.77777777777777,0.33627777777777784,0.9338888888888888
167,235007,-112.02,47.09,1165.36,30,884.7777777777778,122.38888888888889,6.172222222222221,-0.2333333333333334,0.285,5.0,1.5166666666666666,66.21055555555556,158.61111111111111,90.18777777777775,1.3055555555555556,53.61111111111112,34.72222222222222,215.05555555555557,359.8888888888889,0.0979277777777777,132.11111111111111,-1,2,9.286111111111111,11.618333333333334,213.0,0.3341111111111111,0.9277777777777777
168,236033,-109.98,47.17,1184.88,140,877.1666666666666,133.5,5.977777777777779,-0.8333333333333334,0.3416666666666667,4.0,2.1722222222222225,64.77,133.38888888888889,90.19055555555556,1.2,67.0,36.55555555555556,215.27777777777777,358.6111111111111,0.1188444444444444,153.33333333333334,-1,4,7.092222222222222,7.547222222222222,206.44444444444446,0.3336666666666666,0.9249999999999999
169,237061,-107.9,47.25,840.65,130,922.0,127.72222222222224,7.583333333333333,-0.4611111111111111,0.3066666666666666,4.166666666666667,2.561111111111112,60.97444444444446,161.83333333333334,90.19333333333331,1.3666666666666667,61.27777777777778,37.5,212.38888888888889,355.6666666666667,0.1411,105.72222222222224,-1,2,8.494444444444445,10.123888888888889,190.61111111111111,0.3338888888888889,0.9277777777777777
170,238087,-105.94,47.33,850.55,130,919.6666666666666,164.16666666666666,6.372222222222224,-0.8999999999999998,0.2811111111111111,2.6666666666666665,3.277777777777777,63.02777777777778,265.05555555555554,90.19666666666669,1.2888888888888888,41.16666666666666,39.333333333333336,213.44444444444449,361.8333333333333,0.1139944444444444,71.61111111111111,-1,2,4.782777777777778,7.044444444444445,167.22222222222223,0.33316666666666667,0.9233333333333333
171,239118,-123.38,47.45,706.8,100,938.5,157.61111111111111,6.911111111111111,4.955555555555556,0.1394444444444444,4.055555555555555,0.3,89.16388888888888,206.11111111111111,90.17944444444446,1.338888888888889,59.44444444444444,31.0,209.88888888888889,365.8888888888889,0.0581277777777777,156.22222222222223,-1,2,1.4594444444444445,4.0088888888888885,183.83333333333334,0.34255555555555556,0.9227777777777777
172,240141,-121.66,47.53,1076.55,70,888.1666666666666,124.88888888888889,4.550000000000001,2.7944444444444443,0.3122222222222222,4.555555555555555,0.2888888888888889,90.92833333333334,139.55555555555554,90.17833333333331,1.1444444444444446,61.833333333333336,31.944444444444443,214.83333333333331,381.3888888888889,0.0612722222222222,124.22222222222224,-1,4,8.893888888888888,2.837222222222222,169.0,0.3398888888888889,0.941111111111111
173,241170,-119.86,47.61,745.44,130,925.5,180.72222222222223,7.794444444444445,1.5166666666666666,0.2672222222222222,3.6666666666666665,1.788888888888889,71.39055555555555,272.3333333333333,90.1761111111111,1.2333333333333332,39.05555555555556,31.27777777777778,213.05555555555557,370.27777777777777,0.1189666666666666,109.0,-1,2,2.3605555555555555,5.741111111111111,166.94444444444446,0.34005555555555556,0.9338888888888888
174,242201,-118.14,47.69,774.44,14,926.7777777777778,155.72222222222223,8.272222222222222,1.7277777777777776,0.2494444444444444,5.111111111111111,2.5500000000000003,69.56777777777778,192.88888888888889,90.17277777777778,1.2611111111111113,55.22222222222222,31.27777777777778,211.66666666666663,367.1666666666667,0.0944611111111111,164.0,-1,2,2.2750000000000004,9.052222222222222,131.0,0.339,0.9294444444444445
175,243233,-116.58,47.77,1212.4,70,876.8333333333334,181.16666666666663,4.605555555555555,0.2666666666666668,0.3355555555555555,4.611111111111111,0.4277777777777778,79.38777777777779,263.1111111111111,90.1438888888889,1.088888888888889,45.22222222222222,29.38888888888889,213.27777777777777,365.3333333333333,0.0847499999999999,78.61111111111111,-1,4,0.9172222222222223,7.911666666666666,135.27777777777777,0.33994444444444444,0.9299999999999999
176,244262,-115.18,47.85,1254.44,90,875.0,141.88888888888889,3.927777777777778,-0.6777777777777779,0.3566666666666667,4.055555555555555,0.3611111111111111,76.98611111111111,163.5,90.17833333333334,1.1555555555555554,74.33333333333333,32.72222222222222,211.33333333333331,355.44444444444446,0.1071,107.38888888888889,-1,4,2.3633333333333333,4.779444444444445,164.0,0.3396666666666667,0.933888888888889
177,245288,-113.94,47.93,1564.05,150,852.3888888888889,141.88888888888889,2.9555555555555557,-1.1166666666666665,0.2583333333333333,4.5,0.5333333333333334,78.89055555555555,165.16666666666666,90.18444444444444,1.0611111111111111,63.77777777777778,32.22222222222222,214.27777777777777,367.3888888888889,0.0823888888888888,195.83333333333331,-1,4,3.8144444444444443,8.84388888888889,178.22222222222223,0.3402777777777778,0.9322222222222223
178,246315,-112.7,48.01,1725.4,70,814.3333333333334,108.0,1.0499999999999998,-2.6833333333333336,0.5349999999999999,4.277777777777778,1.5388888888888888,80.11333333333333,171.61111111111111,90.19055555555556,0.8888888888888888,46.16666666666666,33.05555555555556,216.5,372.72222222222223,0.0621944444444444,116.5,-1,4,9.158888888888889,5.696111111111111,217.16666666666666,0.33922222222222226,0.9283333333333333
179,247348,-111.22,48.09,1046.76,130,898.1666666666666,122.77777777777776,6.244444444444445,-0.4944444444444443,0.3527777777777777,3.888888888888889,2.8666666666666667,65.92333333333335,131.38888888888889,90.19166666666666,1.2944444444444445,50.05555555555556,36.94444444444444,210.38888888888889,347.3333333333333,0.1020555555555555,178.72222222222223,-1,2,5.766666666666667,6.942777777777778,206.16666666666666,0.3403333333333334,0.9300000000000002
